Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
1223,7.82,Long,M,No,41,No,No,No,No,No,No,No
1224,5.38,Medium,M,Yes,45,Yes,Yes,Yes,No,Yes,Yes,No
1225,9.51,Short,M,Yes,48,Yes,No,No,No,Yes,No,No
1226,5.91,Short,M,No,20,No,No,No,No,No,No,No
1227,8.17,Long,M,Yes,44,No,No,No,No,No,No,No
1228,5.65,Long,F,No,30,No,No,No,No,Yes,Yes,No
1229,6.53,Long,M,No,56,Yes,No,Yes,No,Yes,Yes,No
1230,8.61,Medium,M,Yes,33,No,No,No,No,Yes,No,No
1231,8.4,Long,F,No,37,No,No,No,No,No,No,No
1232,2.78,Short,M,Yes,26,No,Yes,No,No,No,Yes,No
1233,8.87,Long,F,No,34,Yes,No,Yes,No,No,Yes,No
1234,6.27,Long,M,No,31,No,No,No,No,Yes,No,Yes
1235,5.78,Medium,M,Yes,55,Yes,No,No,Yes,Yes,No,Yes
1236,6.28,Long,M,No,35,No,No,No,No,No,No,No
1237,7.67,Medium,F,Yes,31,No,No,No,No,No,No,No
1238,5.45,Medium,M,Yes,28,No,No,No,No,No,No,Yes
1239,7.45,Long,F,No,24,No,No,No,No,No,No,No
1240,8.74,Medium,F,Yes,40,Yes,No,No,No,No,No,No
1241,7.89,Medium,M,Yes,35,No,No,No,No,No,No,No
1242,5.93,Medium,M,Yes,25,Yes,Yes,Yes,Yes,No,Yes,No
1243,4.16,Long,M,Yes,45,Yes,Yes,No,No,Yes,Yes,No
1244,5.78,Long,M,Yes,28,No,No,No,No,No,No,No
1245,9.13,Long,F,Yes,31,No,Yes,No,No,Yes,Yes,No
1246,7.22,Short,M,No,51,No,No,No,Yes,Yes,No,Yes
1247,8.36,Medium,F,Yes,54,No,No,No,Yes,No,No,No
1248,3.57,Long,F,No,49,No,No,No,No,No,No,No
1249,5.27,Long,F,Yes,52,No,No,No,No,No,No,Yes
1250,2.32,Medium,F,No,18,No,No,No,No,Yes,No,No
1251,3.39,Long,F,Yes,36,Yes,No,No,No,No,No,No
1252,7.7,Medium,F,Yes,36,Yes,No,No,No,No,No,No
1253,7.06,Long,F,Yes,49,No,Yes,No,Yes,Yes,No,No
1254,3.39,Long,F,Yes,38,Yes,No,No,No,Yes,No,No
1255,2.2,Short,M,Yes,53,Yes,No,No,No,No,No,No
1256,2.81,Medium,F,Yes,47,No,Yes,Yes,No,No,Yes,No
1257,6.75,Short,F,Yes,46,Yes,Yes,Yes,No,No,Yes,No
1258,5.91,Medium,M,No,48,No,No,No,No,No,Yes,No
1259,3.1,Long,F,No,28,No,Yes,No,No,Yes,Yes,No
1260,6.26,Medium,M,No,53,Yes,No,Yes,No,No,No,No
1261,3.89,Medium,M,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1262,8.3,Medium,M,Yes,28,Yes,Yes,No,No,No,Yes,No
1263,2.73,Short,M,Yes,23,Yes,No,No,No,No,No,No
1264,5.25,Long,F,Yes,43,No,No,No,No,Yes,No,No
1265,4.58,Long,M,No,18,No,No,No,No,No,No,No
1266,2.69,Long,F,Yes,27,No,No,No,No,No,No,Yes
1267,6.79,Medium,M,No,37,No,No,No,No,No,No,No
1268,4.76,Medium,F,Yes,52,Yes,No,Yes,No,Yes,No,No
1269,6.86,Medium,M,No,39,No,No,No,No,No,No,No
1270,4.54,Medium,F,Yes,21,Yes,No,No,No,No,Yes,No
1271,4.04,Long,M,Yes,46,No,No,No,No,No,No,No
1272,7.94,Medium,M,No,25,No,Yes,No,No,No,No,No
1273,7.47,Long,M,Yes,46,No,No,Yes,Yes,No,No,No
1274,6.65,Long,M,Yes,39,No,No,No,No,No,No,No
1275,5.82,Short,M,Yes,35,No,No,No,No,No,Yes,No
1276,4.12,Long,M,Yes,41,No,No,No,No,Yes,Yes,No
1277,5.44,Medium,M,Yes,42,No,Yes,No,No,Yes,Yes,No
1278,8.62,Medium,M,Yes,32,No,No,No,No,No,No,No
1279,3.99,Long,M,Yes,39,Yes,Yes,No,No,Yes,Yes,No
1280,8.69,Long,M,Yes,23,No,No,No,No,No,No,No
1281,5.03,Long,M,Yes,38,Yes,No,No,No,Yes,No,No
1282,3.43,Short,F,No,53,No,Yes,No,No,No,Yes,No
1283,7.79,Medium,F,Yes,35,No,No,No,No,Yes,No,No
1284,2.74,Long,F,Yes,24,Yes,No,No,No,No,Yes,No
1285,5.71,Short,M,Yes,50,No,No,No,No,No,No,No
1286,8.67,Short,F,Yes,28,Yes,Yes,Yes,No,No,Yes,No
1287,2.59,Long,M,No,46,No,No,No,No,Yes,No,No
1288,6.19,Medium,F,Yes,42,No,No,No,No,Yes,No,No
1289,2.36,Medium,F,No,22,Yes,No,No,No,No,No,No
1290,4.27,Long,F,Yes,26,No,No,No,No,No,Yes,No
1291,8.62,Long,M,Yes,40,Yes,Yes,Yes,No,Yes,Yes,Yes
1292,2.72,Long,F,No,32,Yes,No,No,Yes,Yes,No,Yes
1293,6.88,Long,M,No,44,Yes,Yes,Yes,No,No,Yes,No
1294,4.38,Short,F,No,40,Yes,No,No,No,No,No,No
1295,9.89,Medium,M,No,31,No,No,No,No,Yes,No,No
1296,4.21,Medium,M,Yes,31,Yes,Yes,No,No,No,No,No
1297,8.68,Medium,M,No,36,No,Yes,No,No,No,No,No
1298,3.75,Short,F,No,36,No,Yes,No,No,No,Yes,No
1299,5.5,Long,M,No,53,Yes,No,Yes,No,No,Yes,No
1300,3.29,Medium,M,Yes,20,Yes,No,No,No,No,Yes,No
1301,5.54,Long,M,No,29,No,No,No,No,No,Yes,No
1302,5.79,Medium,M,No,26,Yes,No,Yes,No,No,No,No
1303,6.1,Medium,M,No,52,No,No,No,No,No,No,No
1304,7.29,Short,F,No,20,No,No,No,No,No,No,No
1305,6.1,Long,M,Yes,29,Yes,Yes,No,No,No,Yes,No
1306,10.01,Short,F,Yes,53,No,No,No,No,No,Yes,No
1307,8.84,Long,M,Yes,35,No,No,No,No,No,No,No
1308,3.86,Medium,M,No,23,No,Yes,No,Yes,Yes,Yes,No
1309,5.18,Medium,F,Yes,30,Yes,Yes,No,No,No,No,No
1310,2.18,Medium,F,No,24,No,Yes,Yes,No,No,Yes,Yes
1311,9.96,Medium,F,No,24,Yes,Yes,No,No,Yes,No,No
1312,5.7,Medium,M,No,24,Yes,Yes,No,No,Yes,No,No
1313,3.05,Medium,F,Yes,23,No,No,No,No,No,No,No
1314,3.79,Medium,M,Yes,49,No,Yes,Yes,No,No,Yes,No
1315,4.79,Short,F,No,50,Yes,Yes,No,No,Yes,Yes,No
1316,6.42,Short,F,Yes,51,No,No,No,No,No,Yes,No
1317,2.69,Short,M,Yes,24,No,No,No,No,No,Yes,No
1318,5.7,Long,M,Yes,25,No,No,No,No,Yes,No,No
1319,6.15,Medium,F,No,48,No,No,No,No,No,No,No
1320,5.37,Long,M,Yes,37,Yes,Yes,No,No,No,Yes,No
1321,2.2,Short,F,Yes,28,No,Yes,Yes,No,No,Yes,No
1322,6.97,Medium,F,No,39,No,No,No,No,No,No,Yes
1323,8.87,Long,F,No,45,Yes,Yes,Yes,No,No,Yes,No
1324,8.49,Long,M,Yes,37,Yes,Yes,No,No,No,No,Yes
1325,5.36,Long,F,Yes,22,No,No,No,No,No,No,No
1326,6.2,Medium,F,No,49,No,No,No,No,No,Yes,No
1327,9.32,Long,F,No,25,Yes,No,No,No,No,No,No
1328,3.78,Medium,M,No,34,No,No,No,No,Yes,No,No
1329,4.92,Medium,F,Yes,30,No,No,No,No,No,No,No
1330,2.59,Long,M,Yes,46,No,No,No,No,Yes,No,No
1331,4.1,Long,M,No,20,No,No,No,No,No,Yes,No
1332,5.92,Medium,M,No,42,No,No,No,No,No,Yes,No
1333,8.87,Long,M,Yes,34,No,No,No,No,No,No,Yes
1334,5.65,Short,F,Yes,47,Yes,Yes,No,No,Yes,No,No
1335,4.49,Medium,F,No,28,Yes,No,Yes,No,No,No,No
1336,4.49,Medium,M,No,40,Yes,Yes,No,No,No,Yes,No
1337,2.17,Long,M,Yes,49,No,Yes,No,No,No,Yes,No
1338,5.43,Short,F,Yes,25,No,No,No,No,Yes,No,No
1339,8.36,Long,M,No,49,No,Yes,No,No,No,Yes,Yes
1340,5.45,Short,F,Yes,28,Yes,No,Yes,No,No,Yes,No
1341,9,Medium,M,No,35,Yes,No,No,No,No,No,No
1342,8.1,Medium,M,No,22,Yes,Yes,Yes,No,Yes,Yes,No
1343,6.22,Long,M,Yes,35,No,No,No,No,No,Yes,No
1344,4.18,Long,M,Yes,21,No,No,No,No,No,No,No
1345,2.62,Medium,F,No,40,Yes,No,No,No,No,No,No
1346,4.36,Long,F,No,26,No,No,No,No,Yes,No,No
1347,7.59,Medium,M,No,32,No,Yes,Yes,No,No,Yes,No
1348,8.68,Medium,F,No,18,Yes,No,No,No,No,No,No
1349,5.24,Short,M,Yes,24,Yes,No,No,No,No,Yes,No
1350,4.55,Long,M,No,30,No,No,No,No,No,Yes,No
1351,7.14,Long,F,Yes,26,No,No,No,Yes,Yes,No,No
1352,8.17,Short,F,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1353,8.3,Long,F,Yes,25,No,No,No,No,No,Yes,No
1354,2.34,Long,F,Yes,19,No,No,No,No,Yes,No,No
1355,9,Short,F,Yes,28,No,No,No,No,No,No,No
1356,6.38,Short,F,Yes,47,No,Yes,Yes,No,No,Yes,Yes
1357,2.62,Long,F,No,42,No,Yes,Yes,No,Yes,Yes,No
1358,6.01,Medium,M,Yes,36,No,Yes,No,No,Yes,Yes,No
1359,4.31,Short,F,Yes,42,No,No,No,No,No,No,No
1360,6.33,Short,F,Yes,20,Yes,Yes,Yes,No,No,Yes,Yes
1361,3.6,Medium,M,No,55,No,No,No,No,Yes,No,No
1362,6.14,Long,M,Yes,42,No,Yes,Yes,No,No,Yes,Yes
1363,6.62,Short,M,Yes,37,No,Yes,No,No,No,Yes,No
1364,2.19,Long,M,No,24,No,Yes,No,No,No,No,No
1365,2.32,Short,M,Yes,40,No,Yes,No,No,No,No,No
1366,6.97,Short,M,Yes,36,No,No,No,No,Yes,No,Yes
1367,6.05,Long,M,Yes,55,Yes,Yes,Yes,No,No,No,No
1368,7.83,Long,M,No,23,Yes,No,No,No,No,Yes,No
1369,2.27,Medium,F,No,20,No,Yes,No,No,No,No,No
1370,3,Medium,M,Yes,24,Yes,Yes,No,No,No,Yes,No
1371,2.55,Long,M,No,49,Yes,Yes,No,No,No,Yes,No
1372,9.24,Long,F,Yes,44,No,No,No,No,No,No,No
1373,6.59,Long,F,No,18,No,No,No,No,No,No,Yes
1374,6.55,Long,M,No,49,No,No,No,No,No,No,No
1375,8.81,Long,M,No,50,No,No,No,No,No,No,No
1376,8.73,Medium,F,Yes,27,No,No,No,No,No,No,No
1377,8.79,Medium,F,Yes,36,No,No,No,No,Yes,No,No
1378,8.81,Long,F,No,54,No,No,No,No,No,No,No
1379,3.23,Long,M,Yes,29,No,No,No,No,No,No,No
1380,5.07,Long,M,No,54,No,No,No,No,No,No,No
1381,2.51,Long,F,No,54,No,Yes,No,No,Yes,Yes,No
1382,8.66,Long,F,Yes,29,No,Yes,No,No,No,Yes,No
1383,3.65,Short,F,Yes,22,Yes,Yes,Yes,No,No,Yes,No
1384,6.54,Medium,M,No,47,No,No,No,No,No,No,No
1385,4.31,Long,F,Yes,26,Yes,No,Yes,No,No,Yes,No
1386,6.6,Long,M,Yes,37,No,No,No,No,No,No,Yes
1387,5.28,Long,F,No,33,No,No,No,No,No,No,No
1388,7.05,Medium,F,No,37,Yes,Yes,Yes,No,No,Yes,No
1389,2.27,Long,F,Yes,20,No,No,No,No,No,No,Yes
1390,9.88,Long,F,Yes,42,No,No,No,Yes,No,Yes,No
1391,3.63,Medium,M,Yes,27,No,Yes,No,No,Yes,No,Yes
1392,4.39,Long,M,Yes,25,No,No,No,No,Yes,No,Yes
1393,6.4,Medium,M,No,23,No,No,No,No,No,No,No
1394,9.48,Medium,F,Yes,25,Yes,No,No,No,No,No,No
1395,3.84,Short,F,Yes,54,No,No,No,No,Yes,No,No
1396,3.07,Long,M,Yes,26,No,No,No,No,Yes,No,No
1397,8.45,Medium,F,No,53,Yes,Yes,Yes,No,No,Yes,Yes
1398,3.07,Long,F,Yes,28,No,No,No,No,No,No,No
1399,2.89,Medium,F,Yes,27,Yes,No,No,No,Yes,Yes,No
1400,5.83,Medium,F,No,27,No,No,No,No,No,No,No
1401,8.63,Medium,M,No,22,No,Yes,Yes,No,No,Yes,Yes
1402,3.07,Medium,M,No,28,No,No,No,No,No,Yes,Yes
1403,8.75,Medium,M,Yes,26,Yes,Yes,No,No,No,Yes,No
1404,3.11,Long,M,Yes,27,Yes,No,Yes,No,No,Yes,No
1405,7.11,Medium,F,Yes,30,Yes,Yes,Yes,No,No,Yes,No
1406,3.71,Medium,M,No,42,No,No,No,No,No,No,No
1407,4.63,Short,M,No,30,No,Yes,No,No,No,Yes,No
1408,7.77,Short,M,Yes,42,No,No,No,No,No,No,No
1409,4.57,Medium,M,Yes,29,Yes,No,No,No,Yes,No,No
1410,6.77,Medium,M,Yes,31,Yes,Yes,Yes,No,No,Yes,No
1411,3.43,Long,F,Yes,37,No,No,No,No,No,No,No
1412,6.79,Long,M,No,56,No,No,No,No,No,No,No
1413,5.07,Medium,F,Yes,30,Yes,No,No,No,No,No,No
1414,8.21,Long,F,No,17,Yes,Yes,No,No,No,Yes,No
1415,9,Medium,M,No,46,No,Yes,No,No,No,Yes,No
1416,8.79,Long,F,No,30,No,No,No,No,No,No,No
1417,8.72,Medium,F,Yes,47,Yes,Yes,No,No,No,Yes,No
1418,7.6,Long,M,No,33,Yes,Yes,Yes,No,Yes,Yes,No
1419,5.86,Medium,M,Yes,55,Yes,No,Yes,No,Yes,No,No
1420,3.59,Medium,M,No,38,No,No,No,No,No,No,No
1421,8.89,Medium,M,No,43,No,Yes,No,No,No,Yes,No
1422,4.2,Medium,M,Yes,27,No,No,No,No,No,No,Yes
1423,5.36,Short,F,No,19,No,Yes,No,No,No,Yes,No
1424,8.66,Short,M,No,48,No,Yes,No,No,No,Yes,No
1425,6.97,Long,F,Yes,47,No,No,Yes,No,No,No,Yes
1426,2.45,Short,M,Yes,42,Yes,No,No,No,No,No,No
1427,9.56,Short,M,No,32,Yes,Yes,No,No,No,Yes,No
1428,9.53,Long,M,No,53,No,No,No,No,No,Yes,No
1429,2.81,Medium,F,Yes,37,Yes,No,No,No,No,No,No
1430,8.61,Long,M,No,55,No,Yes,Yes,No,No,Yes,No
1431,8.8,Long,F,No,18,No,No,No,No,No,No,No
1432,4.42,Long,F,No,50,Yes,No,No,No,Yes,Yes,Yes
1433,8.63,Long,M,No,36,Yes,No,Yes,No,Yes,Yes,Yes
1434,3.99,Long,F,Yes,43,No,No,No,No,No,No,No
1435,3.26,Long,M,No,28,Yes,No,No,No,Yes,Yes,No
1436,5.67,Short,F,Yes,40,No,No,No,No,No,No,Yes
1437,7.91,Medium,M,Yes,34,No,No,No,No,No,No,No
1438,4.26,Long,M,Yes,25,Yes,No,Yes,No,No,Yes,No
1439,3.53,Short,F,No,19,No,No,No,No,No,No,No
1440,9.73,Medium,M,Yes,52,Yes,Yes,No,No,Yes,No,No
1441,7.14,Short,M,No,35,No,No,No,Yes,No,No,No
1442,5.43,Long,F,Yes,26,No,No,No,No,No,No,No
1443,2.27,Long,F,No,36,Yes,No,Yes,No,No,No,No
1444,8.33,Long,F,Yes,44,No,No,No,No,No,No,No
1445,2.65,Long,M,No,48,No,No,No,No,Yes,No,No
1446,2.14,Short,F,Yes,50,No,No,No,No,No,No,No
1447,3,Medium,M,No,43,Yes,Yes,Yes,No,No,Yes,No
1448,5.28,Long,F,No,23,Yes,No,No,No,Yes,Yes,No
1449,2.9,Medium,M,No,51,No,No,No,No,Yes,No,No
1450,4.97,Medium,M,No,29,Yes,No,No,Yes,No,No,No
1451,4.62,Long,F,No,50,No,No,No,No,Yes,No,No
1452,7.25,Long,M,No,49,Yes,No,No,No,No,No,No
1453,7.32,Short,F,No,22,No,No,No,No,No,No,No
1454,9.3,Long,M,Yes,22,No,No,No,No,No,No,No
1455,5.69,Long,F,No,29,No,Yes,No,No,Yes,Yes,No
1456,4.45,Medium,M,Yes,19,Yes,Yes,No,No,No,Yes,No
1457,6.14,Medium,M,No,48,No,No,No,No,Yes,No,No
1458,2.56,Long,F,No,53,Yes,Yes,Yes,No,No,Yes,No
1459,7.32,Long,M,No,22,Yes,Yes,No,No,No,No,No
1460,6.92,Short,M,No,28,Yes,Yes,Yes,No,No,Yes,No
1461,3.41,Medium,M,No,47,Yes,No,No,No,No,Yes,Yes
1462,6.48,Medium,M,No,46,No,No,No,No,Yes,No,Yes
1463,4.11,Long,F,Yes,45,No,No,No,No,Yes,No,No
1464,6.93,Short,M,No,29,No,No,No,No,Yes,No,No
1465,2.94,Long,F,Yes,28,Yes,No,Yes,No,No,Yes,No
1466,5.62,Medium,F,Yes,48,Yes,No,No,No,Yes,Yes,No
1467,2.8,Long,F,Yes,47,Yes,No,Yes,No,No,Yes,No
1468,5.51,Long,M,Yes,23,Yes,Yes,No,No,No,Yes,No
1469,2.36,Medium,M,No,31,No,Yes,No,No,No,No,No
1470,2.23,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,No,No
1471,2.85,Medium,F,No,22,No,No,No,No,Yes,No,No
1472,8.28,Medium,F,Yes,29,Yes,No,No,No,No,No,No
1473,8.37,Long,F,No,22,Yes,No,Yes,No,Yes,Yes,No
1474,2.68,Medium,F,Yes,34,Yes,Yes,No,No,Yes,Yes,No
1475,4.64,Short,M,Yes,49,No,Yes,Yes,No,No,Yes,No
1476,6.71,Short,M,No,23,Yes,No,No,No,No,Yes,No
1477,3.23,Medium,F,No,29,No,No,No,No,Yes,No,Yes
1478,4.99,Long,F,No,20,No,No,No,No,No,No,No
1479,7.25,Short,F,Yes,31,No,Yes,No,No,Yes,Yes,No
1480,6.88,Long,M,No,42,Yes,Yes,Yes,No,Yes,Yes,Yes
1481,2.83,Medium,M,Yes,54,No,No,No,No,No,No,No
1482,5.25,Medium,M,No,46,No,Yes,No,No,No,Yes,No
1483,8.65,Long,M,Yes,24,Yes,Yes,No,Yes,No,No,No
1484,5.56,Long,F,No,21,Yes,Yes,No,No,Yes,No,No
1485,5.43,Medium,M,Yes,41,No,Yes,No,No,No,Yes,No
1486,5.62,Medium,M,No,25,No,No,No,Yes,Yes,No,Yes
1487,7.72,Long,F,Yes,20,No,No,No,No,No,No,No
1488,2.97,Medium,M,No,38,No,No,No,No,No,Yes,No
1489,8.23,Medium,M,Yes,39,No,No,No,No,No,Yes,No
1490,3.02,Medium,F,No,50,Yes,Yes,Yes,No,No,Yes,No
1491,2.63,Long,F,Yes,51,No,No,No,No,Yes,No,No
1492,2.57,Long,F,No,21,Yes,Yes,Yes,No,Yes,No,No
1493,3.9,Medium,F,No,48,Yes,No,No,No,No,Yes,No
1494,7.97,Medium,M,No,24,Yes,No,No,Yes,No,No,No
1495,3.01,Short,M,No,21,Yes,Yes,Yes,No,No,Yes,No
1496,8.61,Medium,M,No,50,No,No,No,No,No,No,No
1497,6.47,Long,F,Yes,43,No,No,No,No,Yes,Yes,No
1498,2.05,Short,F,No,43,No,No,No,No,Yes,No,Yes
1499,4.65,Medium,M,Yes,19,No,No,No,No,No,No,No
1500,3.38,Medium,M,No,47,Yes,No,No,No,No,No,No
1501,2.74,Short,M,Yes,24,Yes,Yes,No,Yes,No,Yes,No
1502,6.44,Medium,M,Yes,43,No,No,No,No,Yes,No,Yes
1503,2.17,Long,F,No,39,No,No,No,No,Yes,No,No
1504,7.84,Medium,M,No,25,No,No,No,No,No,No,No
1505,5.27,Medium,F,No,31,Yes,No,No,No,Yes,Yes,No
1506,2.26,Long,M,No,27,Yes,No,No,No,No,Yes,No
1507,9.49,Long,M,No,26,No,No,No,No,No,No,No
1508,10.01,Medium,F,Yes,50,No,No,Yes,No,Yes,Yes,Yes
1509,8.4,Long,M,No,54,No,No,No,No,No,Yes,No
1510,6.07,Medium,F,Yes,48,No,No,No,Yes,Yes,Yes,Yes
1511,3.38,Long,M,No,51,No,No,Yes,No,No,No,No
1512,2.85,Medium,M,No,50,Yes,No,No,Yes,No,No,No
1513,4.16,Medium,M,Yes,23,Yes,Yes,Yes,No,No,Yes,No
1514,4.23,Long,M,Yes,18,Yes,No,No,No,No,Yes,No
1515,2.53,Short,M,No,36,No,No,No,No,No,No,No
1516,8.58,Medium,F,No,46,No,No,No,No,Yes,Yes,No
1517,7.85,Medium,F,Yes,32,No,No,No,No,No,No,Yes
1518,4.77,Medium,F,No,44,Yes,Yes,Yes,Yes,Yes,Yes,No
1519,8.7,Medium,M,No,31,No,No,No,No,Yes,No,No
1520,9.66,Medium,M,No,39,Yes,Yes,Yes,No,Yes,No,No
1521,6.16,Long,F,Yes,37,No,No,Yes,No,Yes,Yes,No
1522,8.5,Long,M,No,25,Yes,No,No,No,Yes,No,Yes
1523,3.36,Long,F,No,27,No,No,No,No,No,No,No
1524,7.38,Long,M,Yes,49,No,Yes,No,No,No,No,No
1525,3.38,Long,M,Yes,23,Yes,No,No,Yes,No,Yes,No
1526,5.07,Long,M,Yes,30,Yes,No,No,No,No,No,No
1527,8.05,Medium,F,No,22,Yes,Yes,Yes,No,No,Yes,No
1528,6.83,Short,M,No,26,No,No,No,No,Yes,No,No
1529,2.23,Short,F,Yes,48,No,No,No,No,Yes,No,No
1530,6.51,Short,F,No,36,No,Yes,Yes,No,Yes,Yes,No
1531,6.15,Medium,F,No,49,No,Yes,Yes,No,No,Yes,No
1532,2.54,Long,F,No,30,No,No,No,Yes,Yes,No,Yes
1533,9.8,Medium,F,No,50,No,No,No,No,Yes,No,No
1534,9.86,Long,M,Yes,35,Yes,No,No,Yes,No,No,No
1535,8.65,Medium,F,No,17,Yes,No,No,No,No,No,No
1536,8.56,Long,M,Yes,38,No,No,No,No,No,No,No
1537,8.32,Long,M,Yes,46,Yes,No,No,No,Yes,No,No
1538,9.44,Long,F,Yes,47,No,No,No,No,No,No,No
1539,8.23,Long,F,Yes,48,No,No,No,No,No,Yes,No
1540,9.48,Long,M,Yes,47,Yes,Yes,No,No,No,Yes,No
1541,9.92,Short,F,No,28,No,No,No,No,No,No,No
1542,9.88,Long,F,No,35,Yes,Yes,Yes,No,No,Yes,No
1543,5.67,Medium,F,Yes,32,Yes,No,No,No,No,Yes,No
1544,2.77,Medium,M,Yes,49,Yes,No,Yes,Yes,Yes,Yes,No
1545,6.4,Long,F,Yes,50,Yes,Yes,Yes,No,No,No,Yes
1546,3.76,Medium,M,No,43,No,No,No,No,No,Yes,No
1547,8.3,Medium,F,No,55,Yes,No,No,Yes,Yes,Yes,Yes
1548,7.49,Long,F,No,42,No,No,No,No,Yes,Yes,No
1549,5.76,Long,F,Yes,51,No,No,No,No,No,No,No
1550,7.84,Long,F,Yes,27,No,No,No,No,No,No,No
1551,2.19,Long,M,Yes,36,No,No,No,No,No,No,No
1552,2.38,Long,M,No,20,Yes,Yes,Yes,No,Yes,Yes,Yes
1553,2.81,Long,F,Yes,50,No,No,No,No,No,Yes,No
1554,5.04,Long,M,Yes,34,No,No,No,No,No,No,No
1555,7.69,Short,M,Yes,38,Yes,Yes,No,No,No,No,No
1556,2.77,Medium,F,Yes,51,No,No,No,No,No,No,No
1557,4.58,Short,M,No,46,No,No,No,No,No,Yes,Yes
1558,5.62,Medium,M,No,23,No,No,No,No,Yes,No,No
1559,3.87,Medium,F,No,45,No,No,No,No,No,No,No
1560,3.33,Long,M,No,41,Yes,Yes,No,No,Yes,Yes,No
1561,3.93,Long,M,Yes,44,No,No,No,No,No,No,No
1562,5.62,Medium,F,Yes,45,Yes,No,No,No,No,No,No
1563,9.3,Short,F,No,28,Yes,Yes,Yes,No,No,No,No
1564,3.82,Long,M,Yes,27,Yes,Yes,No,No,Yes,Yes,No
1565,9.49,Long,M,No,27,Yes,No,No,Yes,Yes,No,No
1566,6.56,Medium,F,No,33,Yes,No,No,No,Yes,Yes,No
1567,8.24,Medium,F,Yes,29,No,No,No,Yes,Yes,No,Yes
1568,6.75,Medium,F,Yes,43,Yes,No,No,No,Yes,No,No
1569,4.7,Medium,F,No,46,No,No,No,No,Yes,No,No
1570,4.46,Long,M,Yes,26,Yes,No,No,No,No,Yes,No
1571,6.1,Medium,M,Yes,35,Yes,Yes,No,No,No,No,No
1572,7.46,Medium,M,No,24,No,No,No,No,No,No,Yes
1573,7.61,Short,M,Yes,43,No,No,No,No,No,No,Yes
1574,2.75,Long,M,No,48,Yes,Yes,Yes,No,No,Yes,No
1575,9.42,Long,F,Yes,34,No,No,No,No,No,No,No
1576,9.18,Medium,M,No,56,No,No,No,No,No,Yes,No
1577,5.13,Long,F,Yes,25,No,No,No,No,No,No,No
1578,9.82,Medium,F,No,50,Yes,Yes,Yes,No,No,Yes,No
1579,3.78,Long,M,Yes,46,No,No,No,No,No,No,No
1580,5.34,Long,M,No,28,No,Yes,Yes,No,Yes,Yes,Yes
1581,8.39,Long,F,Yes,41,Yes,No,No,No,No,No,No
1582,3.89,Medium,M,Yes,34,Yes,No,No,Yes,Yes,No,No
1583,8.02,Short,M,Yes,33,Yes,No,Yes,No,Yes,No,No
1584,5.58,Long,F,Yes,55,No,No,No,No,No,No,No
1585,5.41,Short,M,Yes,25,No,No,Yes,No,Yes,Yes,No
1586,5.75,Long,F,No,26,Yes,Yes,Yes,No,No,Yes,Yes
1587,5.33,Short,M,Yes,45,No,Yes,Yes,No,Yes,Yes,Yes
1588,2.34,Long,M,Yes,30,Yes,Yes,Yes,No,No,Yes,Yes
1589,8.3,Medium,F,No,54,No,No,No,No,No,No,No
1590,4.75,Medium,M,No,50,No,No,No,No,No,No,No
1591,3.71,Medium,F,Yes,30,Yes,No,No,No,No,No,No
1592,5.02,Short,M,Yes,25,Yes,No,No,No,Yes,No,No
1593,3.25,Long,F,Yes,43,Yes,No,No,No,Yes,No,No
1594,5.58,Short,F,No,42,Yes,No,No,No,No,No,Yes
1595,2.16,Short,F,Yes,45,No,No,Yes,No,Yes,Yes,No
1596,5.51,Long,F,Yes,39,Yes,Yes,No,No,No,Yes,No
1597,2.59,Long,F,No,34,Yes,No,No,No,No,Yes,No
1598,7.82,Long,M,Yes,21,Yes,Yes,No,No,No,Yes,No
1599,5.13,Long,F,Yes,23,No,Yes,No,No,Yes,No,No
1600,9.96,Short,M,No,49,No,No,No,No,No,Yes,Yes
1601,7.45,Medium,M,No,22,No,No,No,No,No,No,No
1602,5.75,Short,M,No,39,Yes,Yes,No,No,No,Yes,Yes
1603,6.41,Long,M,Yes,38,No,No,No,No,No,Yes,No
1604,3.78,Medium,M,Yes,48,Yes,No,No,No,No,No,No
1605,7.36,Medium,F,No,31,No,No,No,No,No,Yes,No
1606,6.12,Medium,F,No,52,Yes,No,No,No,No,No,Yes
1607,8.85,Long,M,Yes,27,No,No,Yes,No,No,No,Yes
1608,9.34,Long,M,No,37,Yes,No,No,No,Yes,No,No
1609,7.18,Medium,F,Yes,26,No,No,No,No,No,Yes,No
1610,9.68,Medium,M,Yes,44,No,No,No,No,No,No,No
1611,5.19,Short,M,Yes,27,Yes,No,Yes,No,No,No,No
1612,5.91,Medium,M,No,50,Yes,No,Yes,No,No,Yes,No
1613,4.28,Medium,M,Yes,52,No,No,No,No,No,No,No
1614,10.03,Medium,F,No,34,No,No,No,No,No,Yes,No
1615,2.28,Long,M,Yes,37,No,Yes,No,Yes,No,Yes,No
1616,5.64,Medium,F,Yes,33,Yes,No,No,No,No,No,No
1617,2.73,Short,F,No,47,Yes,No,No,Yes,Yes,No,Yes
1618,7.15,Long,F,No,50,No,No,No,No,No,No,No
